Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
290	18:22:50	18:22:50	18:22:50	18:22:50	18:22:51	18:22:51			18:22:51	18:22:51	18:22:51	18:22:51	18:23:13	18:23:13	18:23:13	18:23:13	18:23:13	18:23:13	18:23:13	18:23:13	18:23:18	18:23:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:04	00:00:27
291	18:23:18	18:23:18	18:23:18	18:23:18	18:23:19	18:23:19			18:23:19	18:23:19	18:23:19	18:23:19	18:23:41	18:23:41	18:23:41	18:23:41	18:23:41	18:23:41			18:23:44	18:23:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
292	18:23:45	18:23:45	18:23:45	18:23:45	18:23:45	18:23:45			18:23:46	18:23:46	18:23:46	18:23:46	18:24:06	18:24:06	18:24:07	18:24:07	18:24:07	18:24:07			18:24:09	18:24:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
293	18:24:10	18:24:10	18:24:10	18:24:10	18:24:11	18:24:11			18:24:11	18:24:11	18:24:11	18:24:11	18:24:34	18:24:34	18:24:35	18:24:35	18:24:35	18:24:35			18:24:37	18:24:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
294	18:24:38	18:24:38	18:24:38	18:24:38	18:24:38	18:24:38			18:24:39	18:24:39	18:24:39	18:24:39	18:24:59	18:24:59	18:25:00	18:25:00	18:25:00	18:25:00			18:25:02	18:25:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
295	18:25:03	18:25:03	18:25:03	18:25:03	18:25:04	18:25:04			18:25:04	18:25:04	18:25:04	18:25:04	18:25:27	18:25:27	18:25:27	18:25:27	18:25:27	18:25:27			18:25:30	18:25:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
296	18:25:30	18:25:30	18:25:30	18:25:30	18:25:31	18:25:31			18:25:31	18:25:31	18:25:31	18:25:31	18:25:54	18:25:54	18:25:54	18:25:54	18:25:54	18:25:54			18:25:57	18:25:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
297	18:25:57	18:25:57	18:25:57	18:25:57	18:25:58	18:25:58			18:25:58	18:25:58	18:25:58	18:25:58	18:26:19	18:26:19	18:26:19	18:26:19	18:26:19	18:26:19			18:26:22	18:26:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
298	18:26:22	18:26:22	18:26:22	18:26:22	18:26:23	18:26:23			18:26:23	18:26:23	18:26:23	18:26:23	18:26:45	18:26:45	18:26:45	18:26:45	18:26:45	18:26:45			18:26:48	18:26:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
299	18:26:48	18:26:48	18:26:48	18:26:48	18:26:49	18:26:49			18:26:49	18:26:49	18:26:49	18:26:49	18:27:10	18:27:10	18:27:10	18:27:10	18:27:10	18:27:10			18:27:13	18:27:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
300	18:27:13	18:27:13	18:27:13	18:27:13	18:27:14	18:27:14			18:27:14	18:27:14	18:27:14	18:27:14	18:27:36	18:27:36	18:27:36	18:27:36	18:27:36	18:27:36	18:27:36	18:27:36	18:27:42	18:27:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:05	00:00:28
301	18:27:42	18:27:42	18:27:42	18:27:42	18:27:43	18:27:43			18:27:43	18:27:43	18:27:43	18:27:43	18:28:04	18:28:04	18:28:04	18:28:04	18:28:04	18:28:04			18:28:07	18:28:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
302	18:28:08	18:28:08	18:28:08	18:28:08	18:28:08	18:28:08			18:28:08	18:28:08	18:28:08	18:28:08	18:28:31	18:28:31	18:28:31	18:28:31	18:28:31	18:28:31			18:28:34	18:28:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
303	18:28:34	18:28:34	18:28:34	18:28:34	18:28:35	18:28:35			18:28:35	18:28:35	18:28:35	18:28:35	18:28:56	18:28:56	18:28:56	18:28:56	18:28:56	18:28:56			18:28:59	18:28:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
304	18:29:00	18:29:00	18:29:00	18:29:00	18:29:00	18:29:00			18:29:00	18:29:00	18:29:00	18:29:00	18:29:24	18:29:24	18:29:24	18:29:24	18:29:24	18:29:24			18:29:27	18:29:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
305	18:29:27	18:29:27	18:29:27	18:29:27	18:29:28	18:29:28			18:29:28	18:29:28	18:29:28	18:29:28	18:29:49	18:29:49	18:29:49	18:29:49	18:29:49	18:29:49			18:29:52	18:29:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
306	18:29:53	18:29:53	18:29:53	18:29:53	18:29:54	18:29:54			18:29:54	18:29:54	18:29:54	18:29:54	18:30:14	18:30:14	18:30:14	18:30:14	18:30:14	18:30:14			18:30:17	18:30:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
307	18:30:18	18:30:18	18:30:18	18:30:18	18:30:19	18:30:19			18:30:19	18:30:19	18:30:19	18:30:19	18:30:40	18:30:40	18:30:40	18:30:40	18:30:40	18:30:40			18:30:43	18:30:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
308	18:30:43	18:30:43	18:30:43	18:30:43	18:30:44	18:30:44			18:30:44	18:30:44	18:30:44	18:30:44	18:31:05	18:31:05	18:31:05	18:31:05	18:31:05	18:31:05			18:31:08	18:31:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
309	18:31:08	18:31:08	18:31:08	18:31:08	18:31:09	18:31:09			18:31:09	18:31:09	18:31:09	18:31:09	18:31:30	18:31:30	18:31:30	18:31:30	18:31:31	18:31:31			18:31:33	18:31:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
310	18:31:34	18:31:34	18:31:34	18:31:34	18:31:35	18:31:35			18:31:35	18:31:35	18:31:35	18:31:35	18:31:56	18:31:56	18:31:56	18:31:56	18:31:56	18:31:56	18:31:56	18:31:56	18:32:01	18:32:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00	00:00:00	00:00:04	00:00:26
311	18:32:01	18:32:01	18:32:01	18:32:01	18:32:01	18:32:01			18:32:02	18:32:02	18:32:02	18:32:02	18:32:24	18:32:24	18:32:25	18:32:25	18:32:25	18:32:25			18:32:28	18:32:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
312	18:32:28	18:32:28	18:32:28	18:32:28	18:32:28	18:32:28			18:32:29	18:32:29	18:32:29	18:32:29	18:32:49	18:32:49	18:32:49	18:32:49	18:32:49	18:32:49			18:32:52	18:32:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
313	18:32:52	18:32:52	18:32:52	18:32:52	18:32:53	18:32:53			18:32:53	18:32:53	18:32:53	18:32:53	18:33:15	18:33:15	18:33:15	18:33:15	18:33:15	18:33:15			18:33:18	18:33:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
314	18:33:19	18:33:19	18:33:19	18:33:19	18:33:19	18:33:19			18:33:19	18:33:19	18:33:19	18:33:19	18:33:41	18:33:41	18:33:41	18:33:41	18:33:41	18:33:41			18:33:44	18:33:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
315	18:33:44	18:33:44	18:33:44	18:33:44	18:33:45	18:33:45			18:33:45	18:33:45	18:33:45	18:33:45	18:34:08	18:34:08	18:34:08	18:34:08	18:34:08	18:34:08			18:34:11	18:34:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
316	18:34:11	18:34:11	18:34:11	18:34:11	18:34:12	18:34:12			18:34:12	18:34:12	18:34:12	18:34:12	18:34:34	18:34:34	18:34:34	18:34:34	18:34:34	18:34:34			18:34:37	18:34:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
317	18:34:37	18:34:37	18:34:37	18:34:37	18:34:38	18:34:38			18:34:38	18:34:38	18:34:38	18:34:38	18:34:59	18:34:59	18:34:59	18:34:59	18:34:59	18:34:59			18:35:02	18:35:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
318	18:35:02	18:35:02	18:35:02	18:35:02	18:35:03	18:35:03			18:35:03	18:35:03	18:35:03	18:35:03	18:35:24	18:35:24	18:35:24	18:35:24	18:35:24	18:35:24			18:35:27	18:35:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
319	18:35:27	18:35:27	18:35:27	18:35:27	18:35:28	18:35:28			18:35:28	18:35:28	18:35:28	18:35:28	18:35:50	18:35:50	18:35:50	18:35:50	18:35:50	18:35:50			18:35:53	18:35:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
320	18:35:53	18:35:53	18:35:53	18:35:53	18:35:54	18:35:54			18:35:54	18:35:54	18:35:54	18:35:54	18:36:16	18:36:16	18:36:16	18:36:16	18:36:16	18:36:16	18:36:16	18:36:16	18:36:21	18:36:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00	00:00:00	00:00:05	00:00:27
321	18:36:21	18:36:21	18:36:21	18:36:21	18:36:22	18:36:22			18:36:22	18:36:22	18:36:22	18:36:22	18:36:43	18:36:43	18:36:43	18:36:43	18:36:43	18:36:43			18:36:46	18:36:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
322	18:36:47	18:36:47	18:36:47	18:36:47	18:36:47	18:36:47			18:36:47	18:36:47	18:36:47	18:36:47	18:37:12	18:37:12	18:37:12	18:37:12	18:37:12	18:37:12			18:37:15	18:37:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
323	18:37:16	18:37:16	18:37:16	18:37:16	18:37:16	18:37:16			18:37:16	18:37:16	18:37:16	18:37:16	18:37:37	18:37:37	18:37:37	18:37:37	18:37:37	18:37:37			18:37:40	18:37:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
324	18:37:41	18:37:41	18:37:41	18:37:41	18:37:41	18:37:41			18:37:41	18:37:41	18:37:41	18:37:41	18:38:06	18:38:06	18:38:06	18:38:06	18:38:06	18:38:06			18:38:09	18:38:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
325	18:38:09	18:38:09	18:38:09	18:38:09	18:38:10	18:38:10			18:38:10	18:38:10	18:38:10	18:38:10	18:38:30	18:38:30	18:38:30	18:38:30	18:38:30	18:38:30			18:38:33	18:38:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
326	18:38:33	18:38:33	18:38:33	18:38:33	18:38:34	18:38:34			18:38:34	18:38:34	18:38:34	18:38:34	18:38:56	18:38:56	18:38:56	18:38:56	18:38:56	18:38:56			18:38:59	18:38:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
327	18:38:59	18:38:59	18:38:59	18:38:59	18:39:00	18:39:00			18:39:00	18:39:00	18:39:00	18:39:00	18:39:20	18:39:20	18:39:20	18:39:20	18:39:21	18:39:21			18:39:23	18:39:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
328	18:39:24	18:39:24	18:39:24	18:39:24	18:39:24	18:39:24			18:39:24	18:39:24	18:39:24	18:39:24	18:39:47	18:39:47	18:39:47	18:39:47	18:39:47	18:39:47			18:39:50	18:39:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
329	18:39:50	18:39:50	18:39:50	18:39:50	18:39:51	18:39:51			18:39:51	18:39:51	18:39:51	18:39:51	18:40:11	18:40:11	18:40:11	18:40:11	18:40:11	18:40:11			18:40:14	18:40:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
330	18:40:14	18:40:14	18:40:14	18:40:14	18:40:15	18:40:15			18:40:15	18:40:15	18:40:15	18:40:15	18:40:37	18:40:37	18:40:37	18:40:37	18:40:37	18:40:37	18:40:37	18:40:37	18:40:42	18:40:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:04	00:00:27
331	18:40:42	18:40:42	18:40:42	18:40:42	18:40:43	18:40:43			18:40:43	18:40:43	18:40:43	18:40:43	18:41:03	18:41:03	18:41:03	18:41:03	18:41:03	18:41:03			18:41:06	18:41:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
332	18:41:07	18:41:07	18:41:07	18:41:07	18:41:07	18:41:07			18:41:07	18:41:07	18:41:07	18:41:07	18:41:31	18:41:31	18:41:31	18:41:31	18:41:31	18:41:31			18:41:34	18:41:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
333	18:41:34	18:41:34	18:41:35	18:41:35	18:41:35	18:41:35			18:41:35	18:41:35	18:41:35	18:41:35	18:41:58	18:41:58	18:41:59	18:41:59	18:41:59	18:41:59			18:42:02	18:42:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
334	18:42:02	18:42:02	18:42:02	18:42:02	18:42:02	18:42:02			18:42:03	18:42:03	18:42:03	18:42:03	18:42:23	18:42:23	18:42:24	18:42:24	18:42:24	18:42:24			18:42:26	18:42:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
335	18:42:27	18:42:27	18:42:27	18:42:27	18:42:27	18:42:27			18:42:27	18:42:27	18:42:28	18:42:28	18:42:51	18:42:51	18:42:51	18:42:51	18:42:51	18:42:51			18:42:54	18:42:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
336	18:42:55	18:42:55	18:42:55	18:42:55	18:42:55	18:42:55			18:42:55	18:42:55	18:42:55	18:42:55	18:43:16	18:43:16	18:43:16	18:43:16	18:43:16	18:43:16			18:43:19	18:43:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
337	18:43:20	18:43:20	18:43:20	18:43:20	18:43:20	18:43:20			18:43:21	18:43:21	18:43:21	18:43:21	18:43:44	18:43:44	18:43:44	18:43:44	18:43:44	18:43:44			18:43:47	18:43:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
338	18:43:48	18:43:48	18:43:48	18:43:48	18:43:48	18:43:48			18:43:48	18:43:48	18:43:48	18:43:48	18:44:09	18:44:09	18:44:10	18:44:10	18:44:10	18:44:10			18:44:12	18:44:12		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
339	18:44:13	18:44:13	18:44:13	18:44:13	18:44:13	18:44:13			18:44:14	18:44:14	18:44:14	18:44:14	18:44:35	18:44:35	18:44:35	18:44:35	18:44:35	18:44:35			18:44:38	18:44:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
340	18:44:39	18:44:39	18:44:39	18:44:39	18:44:39	18:44:39			18:44:39	18:44:39	18:44:39	18:44:39	18:45:01	18:45:01	18:45:01	18:45:01	18:45:01	18:45:01	18:45:01	18:45:01	18:45:06	18:45:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00	00:00:00	00:00:05	00:00:27
341	18:45:07	18:45:07	18:45:07	18:45:07	18:45:07	18:45:07			18:45:07	18:45:07	18:45:07	18:45:07	18:45:28	18:45:28	18:45:28	18:45:28	18:45:28	18:45:28			18:45:31	18:45:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
342	18:45:31	18:45:31	18:45:31	18:45:31	18:45:32	18:45:32			18:45:32	18:45:32	18:45:32	18:45:32	18:45:54	18:45:54	18:45:55	18:45:55	18:45:55	18:45:55			18:45:57	18:45:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
343	18:45:58	18:45:58	18:45:58	18:45:58	18:45:58	18:45:58			18:45:58	18:45:58	18:45:59	18:45:59	18:46:21	18:46:21	18:46:21	18:46:21	18:46:21	18:46:21			18:46:24	18:46:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
344	18:46:24	18:46:24	18:46:24	18:46:24	18:46:25	18:46:25			18:46:25	18:46:25	18:46:25	18:46:25	18:46:48	18:46:48	18:46:48	18:46:48	18:46:48	18:46:48			18:46:51	18:46:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
345	18:46:51	18:46:51	18:46:52	18:46:52	18:46:52	18:46:52			18:46:52	18:46:52	18:46:52	18:46:52	18:47:15	18:47:15	18:47:17	18:47:17	18:47:17	18:47:17			18:47:20	18:47:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:01	00:00:00		00:00:03	00:00:28
346	18:47:20	18:47:20	18:47:20	18:47:20	18:47:21	18:47:21			18:47:21	18:47:21	18:47:21	18:47:21	18:47:43	18:47:43	18:47:43	18:47:43	18:47:43	18:47:43			18:47:46	18:47:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
347	18:47:46	18:47:46	18:47:47	18:47:47	18:47:47	18:47:47			18:47:47	18:47:47	18:47:47	18:47:47	18:48:10	18:48:10	18:48:10	18:48:10	18:48:10	18:48:10			18:48:13	18:48:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
348	18:48:13	18:48:13	18:48:13	18:48:13	18:48:14	18:48:14			18:48:14	18:48:14	18:48:14	18:48:14	18:48:39	18:48:39	18:48:39	18:48:39	18:48:39	18:48:39			18:48:42	18:48:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
349	18:48:42	18:48:42	18:48:42	18:48:42	18:48:43	18:48:43			18:48:43	18:48:43	18:48:43	18:48:43	18:49:03	18:49:03	18:49:04	18:49:04	18:49:04	18:49:04			18:49:06	18:49:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
350	18:49:07	18:49:07	18:49:07	18:49:07	18:49:07	18:49:07			18:49:08	18:49:08	18:49:08	18:49:08	18:49:28	18:49:28	18:49:29	18:49:29	18:49:29	18:49:29	18:49:29	18:49:29	18:49:33	18:49:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:04	00:00:25
351	18:49:33	18:49:33	18:49:33	18:49:33	18:49:33	18:49:33			18:49:34	18:49:34	18:49:34	18:49:34	18:49:54	18:49:54	18:49:55	18:49:55	18:49:55	18:49:55			18:49:57	18:49:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
352	18:49:58	18:49:58	18:49:58	18:49:58	18:49:58	18:49:58			18:49:58	18:49:58	18:49:58	18:49:58	18:50:22	18:50:22	18:50:22	18:50:22	18:50:22	18:50:22			18:50:25	18:50:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
353	18:50:25	18:50:25	18:50:25	18:50:25	18:50:25	18:50:25			18:50:25	18:50:25	18:50:25	18:50:25	18:50:47	18:50:47	18:50:47	18:50:47	18:50:47	18:50:47			18:50:50	18:50:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
354	18:50:50	18:50:50	18:50:50	18:50:50	18:50:50	18:50:50			18:50:50	18:50:50	18:50:50	18:50:50	18:51:16	18:51:16	18:51:16	18:51:16	18:51:16	18:51:16			18:51:18	18:51:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
355	18:51:19	18:51:19	18:51:19	18:51:19	18:51:19	18:51:19			18:51:19	18:51:19	18:51:19	18:51:19	18:51:41	18:51:41	18:51:42	18:51:42	18:51:42	18:51:42			18:51:44	18:51:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
356	18:51:45	18:51:45	18:51:45	18:51:45	18:51:45	18:51:45			18:51:45	18:51:45	18:51:45	18:51:45	18:52:15	18:52:15	18:52:15	18:52:15	18:52:15	18:52:15			18:52:19	18:52:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:30	00:00:00	00:00:00		00:00:03	00:00:34
357	18:52:19	18:52:19	18:52:19	18:52:19	18:52:20	18:52:20			18:52:20	18:52:20	18:52:20	18:52:20	18:52:49	18:52:49	18:52:49	18:52:49	18:52:49	18:52:49			18:52:52	18:52:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:29	00:00:00	00:00:00		00:00:02	00:00:32
358	18:52:52	18:52:52	18:52:52	18:52:52	18:52:52	18:52:52			18:52:52	18:52:52	18:52:53	18:52:53	18:53:16	18:53:16	18:53:16	18:53:16	18:53:16	18:53:16			18:53:19	18:53:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
359	18:53:19	18:53:19	18:53:19	18:53:19	18:53:19	18:53:19			18:53:19	18:53:19	18:53:19	18:53:19	18:53:49	18:53:49	18:53:50	18:53:50	18:53:50	18:53:50			18:53:53	18:53:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:30	00:00:00	00:00:00		00:00:03	00:00:33
360	18:53:53	18:53:53	18:53:53	18:53:53	18:53:53	18:53:53			18:53:53	18:53:53	18:53:53	18:53:53	18:54:16	18:54:16	18:54:16	18:54:16	18:54:16	18:54:16	18:54:16	18:54:16	18:54:22	18:54:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:05	00:00:28
361	18:54:22	18:54:22	18:54:22	18:54:22	18:54:22	18:54:22			18:54:22	18:54:22	18:54:22	18:54:22	18:54:49	18:54:49	18:54:49	18:54:49	18:54:49	18:54:49			18:54:52	18:54:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:26	00:00:00	00:00:00		00:00:02	00:00:29
362	18:54:52	18:54:52	18:54:52	18:54:52	18:54:53	18:54:53			18:54:53	18:54:53	18:54:53	18:54:53	18:55:18	18:55:18	18:55:18	18:55:18	18:55:18	18:55:18			18:55:21	18:55:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
363	18:55:21	18:55:21	18:55:21	18:55:21	18:55:21	18:55:21			18:55:21	18:55:21	18:55:21	18:55:21	18:55:46	18:55:46	18:55:46	18:55:46	18:55:46	18:55:46			18:55:49	18:55:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
364	18:55:50	18:55:50	18:55:50	18:55:50	18:55:50	18:55:50			18:55:50	18:55:50	18:55:50	18:55:50	18:56:15	18:56:15	18:56:15	18:56:15	18:56:15	18:56:15			18:56:18	18:56:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
365	18:56:18	18:56:18	18:56:18	18:56:18	18:56:18	18:56:18			18:56:18	18:56:18	18:56:18	18:56:18	18:56:44	18:56:44	18:56:44	18:56:44	18:56:44	18:56:44			18:56:47	18:56:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:03	00:00:28
366	18:56:47	18:56:47	18:56:47	18:56:47	18:56:48	18:56:48			18:56:48	18:56:48	18:56:48	18:56:48	18:57:10	18:57:10	18:57:11	18:57:11	18:57:11	18:57:11			18:57:13	18:57:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
367	18:57:14	18:57:14	18:57:14	18:57:14	18:57:14	18:57:14			18:57:14	18:57:14	18:57:14	18:57:14	18:57:39	18:57:39	18:57:39	18:57:39	18:57:39	18:57:39			18:57:42	18:57:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
368	18:57:42	18:57:42	18:57:42	18:57:42	18:57:42	18:57:42			18:57:42	18:57:42	18:57:42	18:57:42	18:58:07	18:58:07	18:58:07	18:58:07	18:58:07	18:58:07			18:58:10	18:58:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
369	18:58:11	18:58:11	18:58:11	18:58:11	18:58:11	18:58:11			18:58:11	18:58:11	18:58:11	18:58:11	18:58:37	18:58:37	18:58:38	18:58:38	18:58:38	18:58:38			18:58:41	18:58:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:26	00:00:00	00:00:00		00:00:02	00:00:29
370	18:58:41	18:58:41	18:58:41	18:58:41	18:58:41	18:58:41			18:58:41	18:58:41	18:58:41	18:58:41	18:59:06	18:59:06	18:59:06	18:59:06	18:59:06	18:59:06	18:59:06	18:59:06	18:59:11	18:59:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00	00:00:00	00:00:04	00:00:29
371	18:59:11	18:59:11	18:59:11	18:59:11	18:59:11	18:59:11			18:59:11	18:59:11	18:59:11	18:59:11	18:59:36	18:59:36	18:59:36	18:59:36	18:59:36	18:59:36			18:59:39	18:59:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
