Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
276	14:59:48	14:59:48	14:59:48	14:59:48	14:59:49	14:59:49			14:59:49	14:59:49	14:59:49	14:59:49	15:00:11	15:00:11	15:00:11	15:00:11	15:00:11	15:00:11			15:00:14	15:00:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
277	15:00:14	15:00:14	15:00:15	15:00:15	15:00:15	15:00:15			15:00:15	15:00:15	15:00:15	15:00:15	15:00:36	15:00:36	15:00:36	15:00:36	15:00:36	15:00:36			15:00:39	15:00:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
278	15:00:39	15:00:39	15:00:40	15:00:40	15:00:40	15:00:40			15:00:40	15:00:40	15:00:40	15:00:40	15:01:00	15:01:00	15:01:00	15:01:00	15:01:00	15:01:00			15:01:03	15:01:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
279	15:01:03	15:01:03	15:01:03	15:01:03	15:01:04	15:01:04			15:01:04	15:01:04	15:01:04	15:01:04	15:01:24	15:01:24	15:01:24	15:01:24	15:01:24	15:01:24			15:01:27	15:01:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
280	15:01:27	15:01:27	15:01:27	15:01:27	15:01:28	15:01:28			15:01:28	15:01:28	15:01:28	15:01:28	15:01:48	15:01:48	15:01:48	15:01:48	15:01:48	15:01:48	15:01:48	15:01:48	15:01:53	15:01:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00	00:00:00	00:00:04	00:00:25
281	15:01:53	15:01:53	15:01:53	15:01:53	15:01:54	15:01:54			15:01:54	15:01:54	15:01:54	15:01:54	15:02:14	15:02:14	15:02:14	15:02:14	15:02:14	15:02:14			15:02:17	15:02:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
282	15:02:17	15:02:17	15:02:17	15:02:17	15:02:18	15:02:18			15:02:18	15:02:18	15:02:18	15:02:18	15:02:38	15:02:38	15:02:38	15:02:38	15:02:39	15:02:39			15:02:41	15:02:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
283	15:02:42	15:02:42	15:02:42	15:02:42	15:02:42	15:02:42			15:02:43	15:02:43	15:02:43	15:02:43	15:03:03	15:03:03	15:03:03	15:03:03	15:03:03	15:03:03			15:03:06	15:03:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
284	15:03:06	15:03:06	15:03:06	15:03:06	15:03:07	15:03:07			15:03:07	15:03:07	15:03:07	15:03:07	15:03:28	15:03:28	15:03:28	15:03:28	15:03:28	15:03:28			15:03:31	15:03:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
285	15:03:31	15:03:31	15:03:31	15:03:31	15:03:32	15:03:32			15:03:32	15:03:32	15:03:32	15:03:32	15:03:52	15:03:52	15:03:52	15:03:52	15:03:52	15:03:52			15:03:55	15:03:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
286	15:03:55	15:03:55	15:03:55	15:03:55	15:03:56	15:03:56			15:03:56	15:03:56	15:03:56	15:03:56	15:04:16	15:04:16	15:04:16	15:04:16	15:04:16	15:04:16			15:04:19	15:04:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
287	15:04:19	15:04:19	15:04:19	15:04:19	15:04:20	15:04:20			15:04:20	15:04:20	15:04:20	15:04:20	15:04:42	15:04:42	15:04:42	15:04:42	15:04:42	15:04:42			15:04:45	15:04:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
288	15:04:45	15:04:45	15:04:45	15:04:45	15:04:46	15:04:46			15:04:46	15:04:46	15:04:46	15:04:46	15:05:06	15:05:06	15:05:06	15:05:06	15:05:06	15:05:06			15:05:09	15:05:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
289	15:05:09	15:05:09	15:05:09	15:05:09	15:05:10	15:05:10			15:05:10	15:05:10	15:05:10	15:05:10	15:05:31	15:05:31	15:05:31	15:05:31	15:05:31	15:05:31			15:05:34	15:05:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
290	15:05:35	15:05:35	15:05:35	15:05:35	15:05:35	15:05:35			15:05:35	15:05:35	15:05:36	15:05:36	15:05:55	15:05:55	15:05:55	15:05:55	15:05:55	15:05:55	15:05:55	15:05:55	15:05:59	15:05:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00	00:00:00	00:00:04	00:00:24
291	15:06:00	15:06:00	15:06:00	15:06:00	15:06:00	15:06:00			15:06:00	15:06:00	15:06:01	15:06:01	15:06:29	15:06:29	15:06:32	15:06:32	15:06:32	15:06:32			15:06:35	15:06:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:28	00:00:03	00:00:00		00:00:03	00:00:35
292	15:06:35	15:06:35	15:06:35	15:06:35	15:06:36	15:06:36			15:06:36	15:06:36	15:06:36	15:06:36	15:06:58	15:06:58	15:06:58	15:06:58	15:06:58	15:06:58			15:07:01	15:07:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
293	15:07:01	15:07:01	15:07:01	15:07:01	15:07:02	15:07:02			15:07:02	15:07:02	15:07:02	15:07:02	15:07:24	15:07:24	15:07:24	15:07:24	15:07:24	15:07:24			15:07:27	15:07:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
294	15:07:27	15:07:27	15:07:27	15:07:27	15:07:28	15:07:28			15:07:28	15:07:28	15:07:28	15:07:28	15:07:48	15:07:48	15:07:48	15:07:48	15:07:48	15:07:48			15:07:51	15:07:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
295	15:07:51	15:07:51	15:07:52	15:07:52	15:07:52	15:07:52			15:07:52	15:07:52	15:07:52	15:07:52	15:08:15	15:08:15	15:08:15	15:08:15	15:08:15	15:08:15			15:08:18	15:08:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:26
296	15:08:18	15:08:18	15:08:18	15:08:18	15:08:19	15:08:19			15:08:19	15:08:19	15:08:19	15:08:19	15:08:39	15:08:39	15:08:39	15:08:39	15:08:39	15:08:39			15:08:42	15:08:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
297	15:08:43	15:08:43	15:08:43	15:08:43	15:08:43	15:08:43			15:08:43	15:08:43	15:08:43	15:08:43	15:09:05	15:09:05	15:09:05	15:09:05	15:09:05	15:09:05			15:09:08	15:09:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
298	15:09:09	15:09:09	15:09:09	15:09:09	15:09:09	15:09:09			15:09:10	15:09:10	15:09:10	15:09:10	15:09:30	15:09:30	15:09:30	15:09:30	15:09:30	15:09:30			15:09:32	15:09:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
299	15:09:33	15:09:33	15:09:33	15:09:33	15:09:34	15:09:34			15:09:34	15:09:34	15:09:34	15:09:34	15:09:55	15:09:55	15:09:55	15:09:55	15:09:55	15:09:55			15:09:58	15:09:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
300	15:09:58	15:09:58	15:09:58	15:09:58	15:09:59	15:09:59			15:09:59	15:09:59	15:09:59	15:09:59	15:10:20	15:10:20	15:10:20	15:10:20	15:10:20	15:10:20	15:10:20	15:10:20	15:10:25	15:10:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:05	00:00:26
301	15:10:26	15:10:26	15:10:26	15:10:26	15:10:26	15:10:26			15:10:26	15:10:26	15:10:26	15:10:26	15:10:46	15:10:46	15:10:46	15:10:46	15:10:46	15:10:46			15:10:49	15:10:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
302	15:10:50	15:10:50	15:10:50	15:10:50	15:10:50	15:10:50			15:10:50	15:10:50	15:10:50	15:10:50	15:11:11	15:11:11	15:11:11	15:11:11	15:11:11	15:11:11			15:11:14	15:11:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
303	15:11:14	15:11:14	15:11:14	15:11:14	15:11:15	15:11:15			15:11:15	15:11:15	15:11:15	15:11:15	15:11:35	15:11:35	15:11:35	15:11:35	15:11:35	15:11:35			15:11:38	15:11:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
304	15:11:38	15:11:38	15:11:38	15:11:38	15:11:39	15:11:39			15:11:39	15:11:39	15:11:39	15:11:39	15:12:00	15:12:00	15:12:00	15:12:00	15:12:00	15:12:00			15:12:03	15:12:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
305	15:12:03	15:12:03	15:12:03	15:12:03	15:12:04	15:12:04			15:12:04	15:12:04	15:12:04	15:12:04	15:12:24	15:12:24	15:12:24	15:12:24	15:12:24	15:12:24			15:12:27	15:12:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
306	15:12:27	15:12:27	15:12:27	15:12:27	15:12:28	15:12:28			15:12:28	15:12:28	15:12:28	15:12:28	15:12:49	15:12:49	15:12:49	15:12:49	15:12:49	15:12:49			15:12:52	15:12:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
307	15:12:52	15:12:52	15:12:52	15:12:52	15:12:53	15:12:53			15:12:53	15:12:53	15:12:53	15:12:53	15:13:13	15:13:13	15:13:13	15:13:13	15:13:13	15:13:13			15:13:16	15:13:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
308	15:13:16	15:13:16	15:13:16	15:13:16	15:13:17	15:13:17			15:13:17	15:13:17	15:13:17	15:13:17	15:13:37	15:13:37	15:13:38	15:13:38	15:13:38	15:13:38			15:13:41	15:13:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
309	15:13:41	15:13:41	15:13:41	15:13:41	15:13:42	15:13:42			15:13:42	15:13:42	15:13:42	15:13:42	15:14:01	15:14:01	15:14:02	15:14:02	15:14:02	15:14:02			15:14:05	15:14:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
310	15:14:05	15:14:05	15:14:05	15:14:05	15:14:06	15:14:06			15:14:06	15:14:06	15:14:06	15:14:06	15:14:27	15:14:27	15:14:28	15:14:28	15:14:28	15:14:28	15:14:28	15:14:28	15:14:32	15:14:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00	00:00:00	00:00:04	00:00:27
311	15:14:32	15:14:32	15:14:32	15:14:32	15:14:33	15:14:33			15:14:33	15:14:33	15:14:33	15:14:33	15:14:53	15:14:53	15:14:53	15:14:53	15:14:53	15:14:53			15:14:56	15:14:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
312	15:14:57	15:14:57	15:14:57	15:14:57	15:14:57	15:14:57			15:14:57	15:14:57	15:14:57	15:14:57	15:15:20	15:15:20	15:15:20	15:15:20	15:15:20	15:15:20			15:15:23	15:15:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
313	15:15:23	15:15:23	15:15:23	15:15:23	15:15:24	15:15:24			15:15:24	15:15:24	15:15:24	15:15:24	15:15:44	15:15:44	15:15:44	15:15:44	15:15:44	15:15:44			15:15:47	15:15:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
314	15:15:48	15:15:48	15:15:48	15:15:48	15:15:48	15:15:48			15:15:48	15:15:48	15:15:48	15:15:48	15:16:10	15:16:10	15:16:10	15:16:10	15:16:10	15:16:10			15:16:13	15:16:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
315	15:16:13	15:16:13	15:16:13	15:16:13	15:16:14	15:16:14			15:16:14	15:16:14	15:16:14	15:16:14	15:16:35	15:16:35	15:16:35	15:16:35	15:16:35	15:16:35			15:16:38	15:16:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
316	15:16:38	15:16:38	15:16:38	15:16:38	15:16:38	15:16:38			15:16:39	15:16:39	15:16:39	15:16:39	15:17:00	15:17:00	15:17:00	15:17:00	15:17:00	15:17:00			15:17:03	15:17:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
317	15:17:04	15:17:04	15:17:04	15:17:04	15:17:04	15:17:04			15:17:04	15:17:04	15:17:04	15:17:04	15:17:25	15:17:25	15:17:25	15:17:25	15:17:25	15:17:25			15:17:28	15:17:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
318	15:17:28	15:17:28	15:17:28	15:17:28	15:17:29	15:17:29			15:17:29	15:17:29	15:17:29	15:17:29	15:17:49	15:17:49	15:17:49	15:17:49	15:17:49	15:17:49			15:17:52	15:17:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:03	00:00:23
319	15:17:52	15:17:52	15:17:52	15:17:52	15:17:53	15:17:53			15:17:53	15:17:53	15:17:53	15:17:53	15:18:14	15:18:14	15:18:14	15:18:14	15:18:14	15:18:14			15:18:17	15:18:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
320	15:18:17	15:18:17	15:18:17	15:18:17	15:18:18	15:18:18			15:18:18	15:18:18	15:18:18	15:18:18	15:18:39	15:18:39	15:18:39	15:18:39	15:18:39	15:18:39	15:18:39	15:18:39	15:18:44	15:18:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:05	00:00:27
321	15:18:45	15:18:45	15:18:45	15:18:45	15:18:45	15:18:45			15:18:45	15:18:45	15:18:45	15:18:45	15:19:06	15:19:06	15:19:06	15:19:06	15:19:06	15:19:06			15:19:09	15:19:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
322	15:19:09	15:19:09	15:19:09	15:19:09	15:19:10	15:19:10			15:19:10	15:19:10	15:19:10	15:19:10	15:19:30	15:19:30	15:19:30	15:19:30	15:19:30	15:19:30			15:19:33	15:19:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
323	15:19:33	15:19:33	15:19:33	15:19:33	15:19:34	15:19:34			15:19:34	15:19:34	15:19:34	15:19:34	15:19:54	15:19:54	15:19:55	15:19:55	15:19:55	15:19:55			15:19:58	15:19:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
324	15:19:58	15:19:58	15:19:58	15:19:58	15:19:59	15:19:59			15:19:59	15:19:59	15:19:59	15:19:59	15:20:19	15:20:19	15:20:19	15:20:19	15:20:19	15:20:19			15:20:22	15:20:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
325	15:20:22	15:20:22	15:20:22	15:20:22	15:20:23	15:20:23			15:20:23	15:20:23	15:20:23	15:20:23	15:20:43	15:20:43	15:20:43	15:20:43	15:20:43	15:20:43			15:20:46	15:20:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
326	15:20:47	15:20:47	15:20:47	15:20:47	15:20:47	15:20:47			15:20:48	15:20:48	15:20:48	15:20:48	15:21:07	15:21:07	15:21:07	15:21:07	15:21:07	15:21:07			15:21:10	15:21:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
327	15:21:11	15:21:11	15:21:11	15:21:11	15:21:11	15:21:11			15:21:12	15:21:12	15:21:12	15:21:12	15:21:32	15:21:32	15:21:32	15:21:32	15:21:32	15:21:32			15:21:35	15:21:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
328	15:21:36	15:21:36	15:21:36	15:21:36	15:21:36	15:21:36			15:21:37	15:21:37	15:21:37	15:21:37	15:21:56	15:21:56	15:21:56	15:21:56	15:21:56	15:21:56			15:21:59	15:21:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
329	15:22:00	15:22:00	15:22:00	15:22:00	15:22:00	15:22:00			15:22:00	15:22:00	15:22:00	15:22:00	15:22:22	15:22:22	15:22:22	15:22:22	15:22:22	15:22:22			15:22:25	15:22:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
330	15:22:26	15:22:26	15:22:26	15:22:26	15:22:26	15:22:26			15:22:27	15:22:27	15:22:27	15:22:27	15:22:46	15:22:46	15:22:46	15:22:46	15:22:46	15:22:46	15:22:46	15:22:46	15:22:51	15:22:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00	00:00:00	00:00:04	00:00:24
331	15:22:51	15:22:51	15:22:51	15:22:51	15:22:52	15:22:52			15:22:52	15:22:52	15:22:52	15:22:52	15:23:14	15:23:14	15:23:14	15:23:14	15:23:14	15:23:14			15:23:17	15:23:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
332	15:23:17	15:23:17	15:23:17	15:23:17	15:23:18	15:23:18			15:23:18	15:23:18	15:23:18	15:23:18	15:23:38	15:23:38	15:23:38	15:23:38	15:23:38	15:23:38			15:23:41	15:23:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:03	00:00:23
333	15:23:41	15:23:41	15:23:41	15:23:41	15:23:42	15:23:42			15:23:42	15:23:42	15:23:42	15:23:42	15:24:04	15:24:04	15:24:04	15:24:04	15:24:04	15:24:04			15:24:07	15:24:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
334	15:24:07	15:24:07	15:24:07	15:24:07	15:24:07	15:24:07			15:24:07	15:24:07	15:24:08	15:24:08	15:24:27	15:24:27	15:24:27	15:24:27	15:24:27	15:24:27			15:24:30	15:24:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
335	15:24:30	15:24:30	15:24:30	15:24:30	15:24:31	15:24:31			15:24:31	15:24:31	15:24:31	15:24:31	15:24:53	15:24:53	15:24:53	15:24:53	15:24:53	15:24:53			15:24:56	15:24:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
336	15:24:57	15:24:57	15:24:57	15:24:57	15:24:57	15:24:57			15:24:57	15:24:57	15:24:57	15:24:57	15:25:17	15:25:17	15:25:17	15:25:17	15:25:17	15:25:17			15:25:20	15:25:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
337	15:25:20	15:25:20	15:25:20	15:25:20	15:25:21	15:25:21			15:25:21	15:25:21	15:25:21	15:25:21	15:25:44	15:25:44	15:25:44	15:25:44	15:25:44	15:25:44			15:25:47	15:25:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
338	15:25:47	15:25:47	15:25:47	15:25:47	15:25:48	15:25:48			15:25:48	15:25:48	15:25:48	15:25:48	15:26:08	15:26:08	15:26:08	15:26:08	15:26:08	15:26:08			15:26:11	15:26:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
339	15:26:11	15:26:11	15:26:11	15:26:11	15:26:12	15:26:12			15:26:12	15:26:12	15:26:12	15:26:12	15:26:32	15:26:32	15:26:32	15:26:32	15:26:32	15:26:32			15:26:35	15:26:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
340	15:26:35	15:26:35	15:26:35	15:26:35	15:26:36	15:26:36			15:26:36	15:26:36	15:26:36	15:26:36	15:26:56	15:26:56	15:26:56	15:26:56	15:26:56	15:26:56	15:26:56	15:26:56	15:27:02	15:27:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:05	00:00:26
341	15:27:02	15:27:02	15:27:02	15:27:02	15:27:03	15:27:03			15:27:03	15:27:03	15:27:03	15:27:03	15:27:22	15:27:22	15:27:23	15:27:23	15:27:23	15:27:23			15:27:25	15:27:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
342	15:27:26	15:27:26	15:27:26	15:27:26	15:27:26	15:27:26			15:27:27	15:27:27	15:27:27	15:27:27	15:27:47	15:27:47	15:27:47	15:27:47	15:27:47	15:27:47			15:27:50	15:27:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
343	15:27:50	15:27:50	15:27:50	15:27:50	15:27:51	15:27:51			15:27:51	15:27:51	15:27:51	15:27:51	15:28:11	15:28:11	15:28:11	15:28:11	15:28:11	15:28:11			15:28:14	15:28:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
344	15:28:14	15:28:14	15:28:14	15:28:14	15:28:15	15:28:15			15:28:15	15:28:15	15:28:15	15:28:15	15:28:35	15:28:35	15:28:35	15:28:35	15:28:36	15:28:36			15:28:39	15:28:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
345	15:28:39	15:28:39	15:28:39	15:28:39	15:28:40	15:28:40			15:28:40	15:28:40	15:28:40	15:28:40	15:28:59	15:28:59	15:28:59	15:28:59	15:29:00	15:29:00			15:29:02	15:29:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
346	15:29:03	15:29:03	15:29:03	15:29:03	15:29:03	15:29:03			15:29:03	15:29:03	15:29:04	15:29:04	15:29:24	15:29:24	15:29:24	15:29:24	15:29:24	15:29:24			15:29:27	15:29:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
347	15:29:27	15:29:27	15:29:27	15:29:27	15:29:28	15:29:28			15:29:28	15:29:28	15:29:28	15:29:28	15:29:48	15:29:48	15:29:48	15:29:48	15:29:48	15:29:48			15:29:51	15:29:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
348	15:29:52	15:29:52	15:29:52	15:29:52	15:29:52	15:29:52			15:29:52	15:29:52	15:29:52	15:29:52	15:30:13	15:30:13	15:30:13	15:30:13	15:30:14	15:30:14			15:30:16	15:30:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
349	15:30:17	15:30:17	15:30:17	15:30:17	15:30:18	15:30:18			15:30:18	15:30:18	15:30:18	15:30:18	15:30:38	15:30:38	15:30:38	15:30:38	15:30:38	15:30:38			15:30:41	15:30:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
350	15:30:42	15:30:42	15:30:42	15:30:42	15:30:42	15:30:42			15:30:42	15:30:42	15:30:43	15:30:43	15:31:04	15:31:04	15:31:04	15:31:04	15:31:04	15:31:04	15:31:04	15:31:04	15:31:09	15:31:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00	00:00:00	00:00:04	00:00:27
351	15:31:09	15:31:09	15:31:09	15:31:09	15:31:09	15:31:09			15:31:09	15:31:09	15:31:09	15:31:09	15:31:30	15:31:30	15:31:30	15:31:30	15:31:30	15:31:30			15:31:33	15:31:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
352	15:31:34	15:31:34	15:31:34	15:31:34	15:31:34	15:31:34			15:31:34	15:31:34	15:31:34	15:31:34	15:31:56	15:31:56	15:31:56	15:31:56	15:31:56	15:31:56			15:31:59	15:31:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
353	15:31:59	15:31:59	15:31:59	15:31:59	15:31:59	15:31:59			15:31:59	15:31:59	15:32:00	15:32:00	15:32:20	15:32:20	15:32:20	15:32:20	15:32:20	15:32:20			15:32:23	15:32:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
354	15:32:23	15:32:23	15:32:23	15:32:23	15:32:24	15:32:24			15:32:24	15:32:24	15:32:24	15:32:24	15:32:47	15:32:47	15:32:47	15:32:47	15:32:47	15:32:47			15:32:50	15:32:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
355	15:32:50	15:32:50	15:32:50	15:32:50	15:32:50	15:32:50			15:32:50	15:32:50	15:32:50	15:32:50	15:33:10	15:33:10	15:33:10	15:33:10	15:33:10	15:33:10			15:33:13	15:33:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
356	15:33:13	15:33:13	15:33:13	15:33:13	15:33:14	15:33:14			15:33:14	15:33:14	15:33:14	15:33:14	15:33:37	15:33:37	15:33:37	15:33:37	15:33:37	15:33:37			15:33:40	15:33:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
357	15:33:40	15:33:40	15:33:40	15:33:40	15:33:40	15:33:40			15:33:40	15:33:40	15:33:40	15:33:40	15:34:01	15:34:01	15:34:01	15:34:01	15:34:02	15:34:02			15:34:04	15:34:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
