Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
310	01:23:02	01:23:02	01:23:02	01:23:02	01:23:03	01:23:03			01:23:03	01:23:03	01:23:03	01:23:03	01:23:27	01:23:27	01:23:27	01:23:27	01:23:27	01:23:27	01:23:27	01:23:27	01:23:31	01:23:31		00:00:00	00:00:01		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:04	00:00:28
311	01:23:31	01:23:31	01:23:31	01:23:31	01:23:32	01:23:32			01:23:32	01:23:32	01:23:32	01:23:32	01:23:57	01:23:57	01:23:57	01:23:57	01:23:57	01:23:57			01:24:00	01:24:00		00:00:00	00:00:01		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
312	01:24:00	01:24:00	01:24:00	01:24:00	01:24:01	01:24:01			01:24:01	01:24:01	01:24:01	01:24:01	01:24:24	01:24:24	01:24:25	01:24:25	01:24:25	01:24:25			01:24:27	01:24:27		00:00:00	00:00:01		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
313	01:24:28	01:24:28	01:24:28	01:24:28	01:24:29	01:24:29			01:24:29	01:24:29	01:24:29	01:24:29	01:24:53	01:24:53	01:24:53	01:24:53	01:24:53	01:24:53			01:24:56	01:24:56		00:00:00	00:00:01		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:28
314	01:24:56	01:24:56	01:24:56	01:24:56	01:24:57	01:24:57			01:24:57	01:24:57	01:24:57	01:24:57	01:25:21	01:25:21	01:25:21	01:25:21	01:25:21	01:25:21			01:25:24	01:25:24		00:00:00	00:00:01		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
315	01:25:24	01:25:24	01:25:24	01:25:24	01:25:25	01:25:25			01:25:25	01:25:25	01:25:25	01:25:25	01:25:50	01:25:50	01:25:50	01:25:50	01:25:50	01:25:50			01:25:53	01:25:53		00:00:00	00:00:01		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
316	01:25:53	01:25:53	01:25:53	01:25:53	01:25:54	01:25:54			01:25:54	01:25:54	01:25:54	01:25:54	01:26:18	01:26:18	01:26:18	01:26:18	01:26:18	01:26:18			01:26:21	01:26:21		00:00:00	00:00:01		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
317	01:26:21	01:26:21	01:26:21	01:26:21	01:26:22	01:26:22			01:26:22	01:26:22	01:26:22	01:26:22	01:26:47	01:26:47	01:26:47	01:26:47	01:26:47	01:26:47			01:26:50	01:26:50		00:00:00	00:00:01		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
318	01:26:50	01:26:50	01:26:50	01:26:50	01:26:51	01:26:51			01:26:51	01:26:51	01:26:51	01:26:51	01:27:16	01:27:16	01:27:16	01:27:16	01:27:16	01:27:16			01:27:19	01:27:19		00:00:00	00:00:01		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
319	01:27:19	01:27:19	01:27:19	01:27:19	01:27:20	01:27:20			01:27:20	01:27:20	01:27:20	01:27:20	01:27:46	01:27:46	01:27:46	01:27:46	01:27:46	01:27:46			01:27:49	01:27:49		00:00:00	00:00:01		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:29
320	01:27:49	01:27:49	01:27:49	01:27:49	01:27:50	01:27:50			01:27:50	01:27:50	01:27:50	01:27:50	01:28:15	01:28:15	01:28:15	01:28:15	01:28:15	01:28:15	01:28:15	01:28:15	01:28:20	01:28:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00	00:00:00	00:00:04	00:00:30
321	01:28:20	01:28:20	01:28:20	01:28:20	01:28:21	01:28:21			01:28:21	01:28:21	01:28:21	01:28:21	01:28:48	01:28:48	01:28:48	01:28:48	01:28:48	01:28:48			01:28:51	01:28:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:27	00:00:00	00:00:00		00:00:02	00:00:31
322	01:28:51	01:28:51	01:28:52	01:28:52	01:28:53	01:28:53			01:28:53	01:28:53	01:28:53	01:28:53	01:29:17	01:29:17	01:29:17	01:29:17	01:29:17	01:29:17			01:29:20	01:29:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
323	01:29:20	01:29:20	01:29:20	01:29:20	01:29:22	01:29:22			01:29:22	01:29:22	01:29:22	01:29:22	01:29:47	01:29:47	01:29:47	01:29:47	01:29:47	01:29:47			01:29:50	01:29:50		00:00:00	00:00:01		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:29
324	01:29:50	01:29:50	01:29:50	01:29:50	01:29:51	01:29:51			01:29:51	01:29:51	01:29:51	01:29:51	01:30:16	01:30:16	01:30:16	01:30:16	01:30:16	01:30:16			01:30:19	01:30:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
325	01:30:19	01:30:19	01:30:19	01:30:19	01:30:20	01:30:20			01:30:20	01:30:20	01:30:20	01:30:20	01:30:47	01:30:47	01:30:47	01:30:47	01:30:47	01:30:47			01:30:50	01:30:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:26	00:00:00	00:00:00		00:00:02	00:00:30
326	01:30:50	01:30:50	01:30:50	01:30:50	01:30:51	01:30:51			01:30:51	01:30:51	01:30:51	01:30:51	01:31:15	01:31:15	01:31:15	01:31:15	01:31:15	01:31:15			01:31:18	01:31:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
327	01:31:18	01:31:18	01:31:18	01:31:18	01:31:19	01:31:19			01:31:19	01:31:19	01:31:19	01:31:19	01:31:46	01:31:46	01:31:46	01:31:46	01:31:46	01:31:46			01:31:49	01:31:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:26	00:00:00	00:00:00		00:00:02	00:00:30
328	01:31:49	01:31:49	01:31:49	01:31:49	01:31:50	01:31:50			01:31:50	01:31:50	01:31:50	01:31:50	01:32:14	01:32:14	01:32:14	01:32:14	01:32:14	01:32:14			01:32:17	01:32:17		00:00:00	00:00:01		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
329	01:32:17	01:32:17	01:32:17	01:32:17	01:32:18	01:32:18			01:32:18	01:32:18	01:32:18	01:32:18	01:32:43	01:32:43	01:32:43	01:32:43	01:32:43	01:32:43			01:32:46	01:32:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
330	01:32:46	01:32:46	01:32:46	01:32:46	01:32:47	01:32:47			01:32:47	01:32:47	01:32:47	01:32:47	01:33:11	01:33:11	01:33:11	01:33:11	01:33:11	01:33:11	01:33:11	01:33:11	01:33:15	01:33:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:04	00:00:29
331	01:33:16	01:33:16	01:33:16	01:33:16	01:33:16	01:33:16			01:33:17	01:33:17	01:33:17	01:33:17	01:33:40	01:33:40	01:33:40	01:33:40	01:33:40	01:33:40			01:33:43	01:33:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
332	01:33:44	01:33:44	01:33:44	01:33:44	01:33:44	01:33:44			01:33:45	01:33:45	01:33:45	01:33:45	01:34:10	01:34:10	01:34:10	01:34:10	01:34:10	01:34:10			01:34:12	01:34:12		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
333	01:34:13	01:34:13	01:34:13	01:34:13	01:34:14	01:34:14			01:34:14	01:34:14	01:34:14	01:34:14	01:34:37	01:34:37	01:34:37	01:34:37	01:34:37	01:34:37			01:34:40	01:34:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
334	01:34:40	01:34:40	01:34:40	01:34:40	01:34:41	01:34:41			01:34:41	01:34:41	01:34:41	01:34:41	01:35:05	01:35:05	01:35:05	01:35:05	01:35:05	01:35:05			01:35:08	01:35:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
335	01:35:08	01:35:08	01:35:08	01:35:08	01:35:09	01:35:09			01:35:09	01:35:09	01:35:09	01:35:09	01:35:32	01:35:32	01:35:32	01:35:32	01:35:32	01:35:32			01:35:34	01:35:34		00:00:00	00:00:01		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
336	01:35:35	01:35:35	01:35:35	01:35:35	01:35:36	01:35:36			01:35:36	01:35:36	01:35:36	01:35:36	01:36:01	01:36:01	01:36:01	01:36:01	01:36:01	01:36:01			01:36:04	01:36:04		00:00:00	00:00:01		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:29
337	01:36:04	01:36:04	01:36:04	01:36:04	01:36:05	01:36:05			01:36:05	01:36:05	01:36:05	01:36:05	01:36:29	01:36:29	01:36:29	01:36:29	01:36:29	01:36:29			01:36:32	01:36:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
338	01:36:32	01:36:32	01:36:32	01:36:32	01:36:33	01:36:33			01:36:33	01:36:33	01:36:33	01:36:33	01:37:00	01:37:00	01:37:00	01:37:00	01:37:00	01:37:00			01:37:03	01:37:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:26	00:00:00	00:00:00		00:00:02	00:00:30
339	01:37:03	01:37:03	01:37:03	01:37:03	01:37:04	01:37:04			01:37:04	01:37:04	01:37:04	01:37:04	01:37:27	01:37:27	01:37:27	01:37:27	01:37:27	01:37:27			01:37:30	01:37:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
340	01:37:31	01:37:31	01:37:31	01:37:31	01:37:32	01:37:32			01:37:32	01:37:32	01:37:32	01:37:32	01:37:56	01:37:56	01:37:56	01:37:56	01:37:56	01:37:56	01:37:56	01:37:56	01:38:01	01:38:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00	00:00:00	00:00:04	00:00:30
341	01:38:01	01:38:01	01:38:01	01:38:01	01:38:02	01:38:02			01:38:02	01:38:02	01:38:02	01:38:02	01:38:26	01:38:26	01:38:26	01:38:26	01:38:26	01:38:26			01:38:29	01:38:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
342	01:38:29	01:38:29	01:38:30	01:38:30	01:38:30	01:38:30			01:38:30	01:38:30	01:38:31	01:38:31	01:38:57	01:38:57	01:38:57	01:38:57	01:38:57	01:38:57			01:38:59	01:38:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:29
343	01:39:00	01:39:00	01:39:00	01:39:00	01:39:01	01:39:01			01:39:01	01:39:01	01:39:01	01:39:01	01:39:24	01:39:24	01:39:24	01:39:24	01:39:24	01:39:24			01:39:27	01:39:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
344	01:39:27	01:39:27	01:39:27	01:39:27	01:39:28	01:39:28			01:39:28	01:39:28	01:39:28	01:39:28	01:39:53	01:39:53	01:39:53	01:39:53	01:39:53	01:39:53			01:39:56	01:39:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
345	01:39:56	01:39:56	01:39:56	01:39:56	01:39:57	01:39:57			01:39:57	01:39:57	01:39:57	01:39:57	01:40:21	01:40:21	01:40:21	01:40:21	01:40:21	01:40:21			01:40:24	01:40:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
346	01:40:24	01:40:24	01:40:24	01:40:24	01:40:25	01:40:25			01:40:25	01:40:25	01:40:25	01:40:25	01:40:51	01:40:51	01:40:51	01:40:51	01:40:51	01:40:51			01:40:54	01:40:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:29
347	01:40:54	01:40:54	01:40:54	01:40:54	01:40:55	01:40:55			01:40:55	01:40:55	01:40:55	01:40:55	01:41:19	01:41:19	01:41:19	01:41:19	01:41:19	01:41:19			01:41:22	01:41:22		00:00:00	00:00:01		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
348	01:41:22	01:41:22	01:41:22	01:41:22	01:41:23	01:41:23			01:41:23	01:41:23	01:41:23	01:41:23	01:41:47	01:41:47	01:41:47	01:41:47	01:41:47	01:41:47			01:41:49	01:41:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
349	01:41:50	01:41:50	01:41:50	01:41:50	01:41:51	01:41:51			01:41:51	01:41:51	01:41:51	01:41:51	01:42:15	01:42:15	01:42:15	01:42:15	01:42:15	01:42:15			01:42:18	01:42:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
350	01:42:18	01:42:18	01:42:18	01:42:18	01:42:19	01:42:19			01:42:19	01:42:19	01:42:19	01:42:19	01:42:43	01:42:43	01:42:43	01:42:43	01:42:43	01:42:43	01:42:43	01:42:43	01:42:47	01:42:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:04	00:00:28
351	01:42:47	01:42:47	01:42:47	01:42:47	01:42:47	01:42:47			01:42:47	01:42:47	01:42:48	01:42:48	01:43:11	01:43:11	01:43:11	01:43:11	01:43:11	01:43:11			01:43:14	01:43:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
352	01:43:14	01:43:14	01:43:14	01:43:14	01:43:14	01:43:14			01:43:14	01:43:14	01:43:14	01:43:14	01:43:38	01:43:38	01:43:38	01:43:38	01:43:38	01:43:38			01:43:41	01:43:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
353	01:43:41	01:43:41	01:43:41	01:43:41	01:43:41	01:43:41			01:43:42	01:43:42	01:43:42	01:43:42	01:44:06	01:44:06	01:44:06	01:44:06	01:44:06	01:44:06			01:44:08	01:44:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
354	01:44:09	01:44:09	01:44:09	01:44:09	01:44:09	01:44:09			01:44:09	01:44:09	01:44:09	01:44:09	01:44:33	01:44:33	01:44:33	01:44:33	01:44:33	01:44:33			01:44:35	01:44:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
355	01:44:36	01:44:36	01:44:36	01:44:36	01:44:36	01:44:36			01:44:36	01:44:36	01:44:36	01:44:36	01:45:00	01:45:00	01:45:00	01:45:00	01:45:00	01:45:00			01:45:02	01:45:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
356	01:45:03	01:45:03	01:45:03	01:45:03	01:45:03	01:45:03			01:45:03	01:45:03	01:45:03	01:45:03	01:45:26	01:45:26	01:45:26	01:45:26	01:45:26	01:45:26			01:45:29	01:45:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
357	01:45:29	01:45:29	01:45:29	01:45:29	01:45:29	01:45:29			01:45:30	01:45:30	01:45:30	01:45:30	01:45:55	01:45:55	01:45:55	01:45:55	01:45:55	01:45:55			01:45:57	01:45:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
358	01:45:58	01:45:58	01:45:58	01:45:58	01:45:58	01:45:58			01:45:58	01:45:58	01:45:58	01:45:58	01:46:20	01:46:20	01:46:20	01:46:20	01:46:20	01:46:20			01:46:23	01:46:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
359	01:46:23	01:46:23	01:46:23	01:46:23	01:46:24	01:46:24			01:46:24	01:46:24	01:46:24	01:46:24	01:46:49	01:46:49	01:46:49	01:46:49	01:46:49	01:46:49			01:46:52	01:46:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
360	01:46:52	01:46:52	01:46:52	01:46:52	01:46:52	01:46:52			01:46:53	01:46:53	01:46:53	01:46:53	01:47:15	01:47:15	01:47:15	01:47:15	01:47:15	01:47:15	01:47:15	01:47:15	01:47:20	01:47:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:04	00:00:27
361	01:47:20	01:47:20	01:47:20	01:47:20	01:47:20	01:47:20			01:47:20	01:47:20	01:47:21	01:47:21	01:47:46	01:47:46	01:47:46	01:47:46	01:47:47	01:47:47			01:47:49	01:47:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:29
362	01:47:50	01:47:50	01:47:50	01:47:50	01:47:50	01:47:50			01:47:50	01:47:50	01:47:50	01:47:50	01:48:12	01:48:12	01:48:12	01:48:12	01:48:12	01:48:12			01:48:15	01:48:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
363	01:48:15	01:48:15	01:48:15	01:48:15	01:48:15	01:48:15			01:48:15	01:48:15	01:48:15	01:48:15	01:48:41	01:48:41	01:48:41	01:48:41	01:48:41	01:48:41			01:48:44	01:48:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
364	01:48:44	01:48:44	01:48:44	01:48:44	01:48:45	01:48:45			01:48:45	01:48:45	01:48:45	01:48:45	01:49:08	01:49:08	01:49:08	01:49:08	01:49:08	01:49:08			01:49:10	01:49:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
365	01:49:11	01:49:11	01:49:11	01:49:11	01:49:11	01:49:11			01:49:11	01:49:11	01:49:11	01:49:11	01:49:36	01:49:36	01:49:36	01:49:36	01:49:36	01:49:36			01:49:39	01:49:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
366	01:49:39	01:49:39	01:49:39	01:49:39	01:49:40	01:49:40			01:49:40	01:49:40	01:49:40	01:49:40	01:50:03	01:50:03	01:50:03	01:50:03	01:50:03	01:50:03			01:50:06	01:50:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
367	01:50:06	01:50:06	01:50:06	01:50:06	01:50:07	01:50:07			01:50:07	01:50:07	01:50:07	01:50:07	01:50:29	01:50:29	01:50:29	01:50:29	01:50:30	01:50:30			01:50:32	01:50:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
368	01:50:33	01:50:33	01:50:33	01:50:33	01:50:33	01:50:33			01:50:33	01:50:33	01:50:33	01:50:33	01:50:57	01:50:57	01:50:57	01:50:57	01:50:57	01:50:57			01:50:59	01:50:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
369	01:51:00	01:51:00	01:51:00	01:51:00	01:51:00	01:51:00			01:51:00	01:51:00	01:51:00	01:51:00	01:51:23	01:51:23	01:51:23	01:51:23	01:51:23	01:51:23			01:51:26	01:51:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
370	01:51:27	01:51:27	01:51:27	01:51:27	01:51:27	01:51:27			01:51:27	01:51:27	01:51:27	01:51:27	01:51:50	01:51:50	01:51:51	01:51:51	01:51:51	01:51:51	01:51:51	01:51:51	01:51:55	01:51:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:04	00:00:28
371	01:51:55	01:51:55	01:51:55	01:51:55	01:51:55	01:51:55			01:51:55	01:51:55	01:51:55	01:51:55	01:52:19	01:52:19	01:52:19	01:52:19	01:52:19	01:52:19			01:52:21	01:52:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
372	01:52:22	01:52:22	01:52:22	01:52:22	01:52:22	01:52:22			01:52:22	01:52:22	01:52:22	01:52:22	01:52:46	01:52:46	01:52:46	01:52:46	01:52:46	01:52:46			01:52:49	01:52:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
373	01:52:49	01:52:49	01:52:49	01:52:49	01:52:49	01:52:49			01:52:49	01:52:49	01:52:49	01:52:49	01:53:12	01:53:12	01:53:12	01:53:12	01:53:12	01:53:12			01:53:15	01:53:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
374	01:53:15	01:53:15	01:53:15	01:53:15	01:53:15	01:53:15			01:53:15	01:53:15	01:53:15	01:53:15	01:53:39	01:53:39	01:53:39	01:53:39	01:53:39	01:53:39			01:53:42	01:53:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
375	01:53:42	01:53:42	01:53:42	01:53:42	01:53:42	01:53:42			01:53:42	01:53:42	01:53:42	01:53:42	01:54:06	01:54:06	01:54:06	01:54:06	01:54:06	01:54:06			01:54:08	01:54:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
376	01:54:09	01:54:09	01:54:09	01:54:09	01:54:09	01:54:09			01:54:09	01:54:09	01:54:09	01:54:09	01:54:34	01:54:34	01:54:34	01:54:34	01:54:34	01:54:34			01:54:37	01:54:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
377	01:54:37	01:54:37	01:54:37	01:54:37	01:54:38	01:54:38			01:54:38	01:54:38	01:54:38	01:54:38	01:55:00	01:55:00	01:55:00	01:55:00	01:55:00	01:55:00			01:55:03	01:55:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
378	01:55:03	01:55:03	01:55:03	01:55:03	01:55:03	01:55:03			01:55:03	01:55:03	01:55:03	01:55:03	01:55:29	01:55:29	01:55:29	01:55:29	01:55:29	01:55:29			01:55:32	01:55:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
379	01:55:32	01:55:32	01:55:32	01:55:32	01:55:32	01:55:32			01:55:32	01:55:32	01:55:32	01:55:32	01:55:55	01:55:55	01:55:56	01:55:56	01:55:56	01:55:56			01:55:58	01:55:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
380	01:55:59	01:55:59	01:55:59	01:55:59	01:55:59	01:55:59			01:55:59	01:55:59	01:55:59	01:55:59	01:56:24	01:56:24	01:56:24	01:56:24	01:56:24	01:56:24	01:56:24	01:56:24	01:56:29	01:56:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00	00:00:00	00:00:05	00:00:30
381	01:56:29	01:56:29	01:56:29	01:56:29	01:56:30	01:56:30			01:56:30	01:56:30	01:56:30	01:56:30	01:56:53	01:56:53	01:56:53	01:56:53	01:56:53	01:56:53			01:56:56	01:56:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
382	01:56:56	01:56:56	01:56:56	01:56:56	01:56:56	01:56:56			01:56:56	01:56:56	01:56:56	01:56:56	01:57:22	01:57:22	01:57:22	01:57:22	01:57:22	01:57:22			01:57:25	01:57:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:28
383	01:57:25	01:57:25	01:57:25	01:57:25	01:57:25	01:57:25			01:57:25	01:57:25	01:57:25	01:57:25	01:57:48	01:57:48	01:57:48	01:57:48	01:57:48	01:57:48			01:57:51	01:57:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
384	01:57:51	01:57:51	01:57:51	01:57:51	01:57:52	01:57:52			01:57:52	01:57:52	01:57:52	01:57:52	01:58:18	01:58:18	01:58:18	01:58:18	01:58:18	01:58:18			01:58:20	01:58:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:26	00:00:00	00:00:00		00:00:02	00:00:29
385	01:58:21	01:58:21	01:58:21	01:58:21	01:58:21	01:58:21			01:58:21	01:58:21	01:58:21	01:58:21	01:58:45	01:58:45	01:58:45	01:58:45	01:58:45	01:58:45			01:58:48	01:58:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
386	01:58:48	01:58:48	01:58:48	01:58:48	01:58:48	01:58:48			01:58:48	01:58:48	01:58:49	01:58:49	01:59:11	01:59:11	01:59:12	01:59:12	01:59:12	01:59:12			01:59:14	01:59:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
387	01:59:15	01:59:15	01:59:15	01:59:15	01:59:15	01:59:15			01:59:15	01:59:15	01:59:15	01:59:15	01:59:39	01:59:39	01:59:39	01:59:39	01:59:39	01:59:39			01:59:42	01:59:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
388	01:59:42	01:59:42	01:59:42	01:59:42	01:59:42	01:59:42			01:59:42	01:59:42	01:59:43	01:59:43	02:00:05	02:00:05	02:00:05	02:00:05	02:00:05	02:00:05			02:00:08	02:00:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
389	02:00:08	02:00:08	02:00:08	02:00:08	02:00:08	02:00:08			02:00:08	02:00:08	02:00:09	02:00:09	02:00:32	02:00:32	02:00:33	02:00:33	02:00:33	02:00:33			02:00:35	02:00:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
390	02:00:36	02:00:36	02:00:36	02:00:36	02:00:36	02:00:36			02:00:36	02:00:36	02:00:36	02:00:36	02:00:58	02:00:58	02:00:58	02:00:58	02:00:58	02:00:58	02:00:58	02:00:58	02:01:02	02:01:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:04	00:00:26
391	02:01:03	02:01:03	02:01:03	02:01:03	02:01:03	02:01:03			02:01:03	02:01:03	02:01:03	02:01:03	02:01:26	02:01:26	02:01:26	02:01:26	02:01:26	02:01:26			02:01:29	02:01:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
